id,question,answer,filename
81j3ieISAFL,What word is spelled out on the case?,HATE,05/05cc3d07.jpg
81j3ieISAFL,How many letter tiles are clearly visible?,Six,05/05cc3d07.jpg
81j3ieISAFL,Are there dots separating the letters?,Yes,05/05cc3d07.jpg
81j3ieISAFL,What is the main pattern on the case background made of?,Squares,05/05cc3d07.jpg
81j3ieISAFL,What game uses letter tiles similar to these?,Scrabble,05/05cc3d07.jpg
81j3ieISAFL,What material do the letter tiles appear to be?,Wood,05/05cc3d07.jpg
81j3ieISAFL,What is the predominant color of the case background?,Brown,05/05cc3d07.jpg
81j3ieISAFL,Is there a cutout visible near the top left?,Yes,05/05cc3d07.jpg
81j3ieISAFL,What is the likely message conveyed by the text?,Peace,05/05cc3d07.jpg
71mV1FStH3L,What type of item is shown?,Shoe,4b/4b4d4d20.jpg
71mV1FStH3L,What is the main color?,Brown,4b/4b4d4d20.jpg
71mV1FStH3L,Does the shoe have laces?,Yes,4b/4b4d4d20.jpg
71mV1FStH3L,Is this a dress shoe?,Yes,4b/4b4d4d20.jpg
71mV1FStH3L,Is the material synthetic?,Yes,4b/4b4d4d20.jpg
71mV1FStH3L,What specific style of shoe is this?,Oxford,4b/4b4d4d20.jpg
71mV1FStH3L,What are the small decorative holes called?,Brogueing,4b/4b4d4d20.jpg
71mV1FStH3L,Is the lacing closed or open?,Closed,4b/4b4d4d20.jpg
71mV1FStH3L,Is the heel height high or low?,Low,4b/4b4d4d20.jpg
71mV1FStH3L,Is this shoe designed for men or women?,Men,4b/4b4d4d20.jpg
712YyNc38ZL,What is the case's base color?,Black,fc/fc26c0e2.jpg
712YyNc38ZL,What product category is this?,Case,fc/fc26c0e2.jpg
712YyNc38ZL,What shape is repeated on the case?,Smiley,fc/fc26c0e2.jpg
712YyNc38ZL,What are the eyes of the smileys?,X's,fc/fc26c0e2.jpg
712YyNc38ZL,Is this item for a phone?,Yes,fc/fc26c0e2.jpg
712YyNc38ZL,Is Solimo mentioned as a potential brand?,Yes,fc/fc26c0e2.jpg
712YyNc38ZL,Is this typically a front or back cover?,Back,fc/fc26c0e2.jpg
712YyNc38ZL,Could the material be described as hard?,Yes,fc/fc26c0e2.jpg
712YyNc38ZL,Is Oppo mentioned as a compatible device?,Yes,fc/fc26c0e2.jpg
712YyNc38ZL,Is 3D printing mentioned as a possible method?,Yes,fc/fc26c0e2.jpg
81wUmSr3fQS,What object is shown in the image?,watering,0a/0ae6e2f6.jpg
81wUmSr3fQS,Is this object typically used for gardening?,gardening,0a/0ae6e2f6.jpg
81wUmSr3fQS,What is the style of the watering can?,rustic,0a/0ae6e2f6.jpg
81wUmSr3fQS,Is the object decorative?,decorative,0a/0ae6e2f6.jpg
81wUmSr3fQS,Where would you typically use this item?,garden,0a/0ae6e2f6.jpg
81wUmSr3fQS,What is the main function of the object?,watering,0a/0ae6e2f6.jpg
81wUmSr3fQS,What kind of setting is this object often found in?,OUTDOOR_LIVING,0a/0ae6e2f6.jpg
81wUmSr3fQS,Is the object designed for applying water?,watering,0a/0ae6e2f6.jpg
81wUmSr3fQS,What is the primary purpose of the item?,watering,0a/0ae6e2f6.jpg
81wUmSr3fQS,Could this item be considered decor?,decor,0a/0ae6e2f6.jpg
71UZhoi1MpL,What color is the bottle's body?,Teal,c8/c8fad2cc.jpg
71UZhoi1MpL,Is the bottle standing upright?,Yes,c8/c8fad2cc.jpg
71UZhoi1MpL,Does the bottle have a handle?,Yes,c8/c8fad2cc.jpg
71UZhoi1MpL,Could this bottle be used in a kitchen?,Yes,c8/c8fad2cc.jpg
71UZhoi1MpL,Does the lid cover the opening?,Yes,c8/c8fad2cc.jpg
71UZhoi1MpL,What is the main purpose of this type of bottle?,Hydration,c8/c8fad2cc.jpg
71UZhoi1MpL,What color is the lid?,Black,c8/c8fad2cc.jpg
71UZhoi1MpL,What material is the handle likely made of?,Plastic,c8/c8fad2cc.jpg
71UZhoi1MpL,Is this bottle designed for hot or cold drinks?,Both,c8/c8fad2cc.jpg
71UZhoi1MpL,Is this bottle designed for single use?,No,c8/c8fad2cc.jpg
61b2UcJgkML,Is this a Dutch oven?,Yes,40/4013eca6.jpg
61b2UcJgkML,What color is the pot?,Orange,40/4013eca6.jpg
61b2UcJgkML,Is AmazonBasics a possible brand?,Yes,40/4013eca6.jpg
61b2UcJgkML,What color is the lid knob?,Silver,40/4013eca6.jpg
61b2UcJgkML,Does the pot have handles?,Yes,40/4013eca6.jpg
61b2UcJgkML,What is the likely core material of this pot?,Iron,40/4013eca6.jpg
61b2UcJgkML,What common cooking method uses this pot?,Braising,40/4013eca6.jpg
61b2UcJgkML,What material is the lid handle likely made of?,Metal,40/4013eca6.jpg
61b2UcJgkML,Is the pot's color uniform or changing?,Changing,40/4013eca6.jpg
61b2UcJgkML,Is this pot suitable for baking?,Yes,40/4013eca6.jpg
91oiSVwU7OL,What color is the main body of the kettle?,Silver,ce/ce8504bc.jpg
91oiSVwU7OL,Is the handle black?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,Does the kettle have a clear water level indicator?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,Is the kettle sitting on a power base?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,Can you see a lid on top of the kettle?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,What material does the kettle appear to be made of?,Steel,ce/ce8504bc.jpg
91oiSVwU7OL,Is the visible power switch in the ON or OFF position?,Off,ce/ce8504bc.jpg
91oiSVwU7OL,Are there numerical markings on the water level gauge?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,Does the lid appear to have an opening mechanism?,Yes,ce/ce8504bc.jpg
91oiSVwU7OL,Is the power cord visible in the image?,No,ce/ce8504bc.jpg
A1AFTjFpqiL,What color is the sheet?,Dark,a7/a74950db.jpg
A1AFTjFpqiL,What bedding item is shown?,Sheet,a7/a74950db.jpg
A1AFTjFpqiL,Does the sheet have a smooth or textured surface?,Textured,a7/a74950db.jpg
A1AFTjFpqiL,Is the corner of the sheet visible?,Yes,a7/a74950db.jpg
A1AFTjFpqiL,Is this sheet flat or fitted?,Fitted,a7/a74950db.jpg
A1AFTjFpqiL,What is the brand name listed in the text?,Pinzon,a7/a74950db.jpg
A1AFTjFpqiL,"Based on the text and image texture, what fabric type is this sheet likely?",Jersey,a7/a74950db.jpg
A1AFTjFpqiL,What specific color description from the English text matches the image?,Heather,a7/a74950db.jpg
A1AFTjFpqiL,The visible corner confirms this is a what type of sheet?,Fitted,a7/a74950db.jpg
A1AFTjFpqiL,What is the maximum mattress height this sheet is designed for according to the dimensions?,Forty,a7/a74950db.jpg
71i0qv0JBYL,What color are the sandals?,Silver,60/60658605.jpg
71i0qv0JBYL,Is this item footwear?,Yes,60/60658605.jpg
71i0qv0JBYL,How many straps are visible on the sandal?,Two,60/60658605.jpg
71i0qv0JBYL,Do the straps have buckles?,Yes,60/60658605.jpg
71i0qv0JBYL,Is the sole a different color than the straps?,Yes,60/60658605.jpg
71i0qv0JBYL,Does the sole appear textured?,Yes,60/60658605.jpg
71i0qv0JBYL,Is the material likely leather?,Yes,60/60658605.jpg
71i0qv0JBYL,Are there studs on the straps?,Yes,60/60658605.jpg
71i0qv0JBYL,Does the image show the entire pair of sandals?,No,60/60658605.jpg
71i0qv0JBYL,Does the shoe have a visible heel?,No,60/60658605.jpg
71nHrFCoryL,What is the primary color of the stones?,Green,45/45711394.jpg
71nHrFCoryL,What shape are the main stones?,Oval,45/45711394.jpg
71nHrFCoryL,What type of jewelry is shown?,Earrings,45/45711394.jpg
71nHrFCoryL,What is the color of the metal parts?,Silver,45/45711394.jpg
71nHrFCoryL,"According to the labels, what is the collection called?",Classics,45/45711394.jpg
71nHrFCoryL,"Based on a label, what adjective describes the likely quality?",Fine,45/45711394.jpg
71nHrFCoryL,What component secures the stone?,Prong,45/45711394.jpg
71nHrFCoryL,What brand is mentioned in the labels?,Amazon,45/45711394.jpg
71nHrFCoryL,What is the color of the surface the items rest upon?,White,45/45711394.jpg
71nHrFCoryL,What well-known gemstone do the stones resemble?,Emerald,45/45711394.jpg
61w4fs2ESyL,What text is visible in the image?,amazonbasics,86/86d56c14.jpg
61w4fs2ESyL,Does the logo contain a curved line below the text?,Yes,86/86d56c14.jpg
61w4fs2ESyL,What color is the text in the logo?,Black,86/86d56c14.jpg
61w4fs2ESyL,Is the background of the image transparent?,No,86/86d56c14.jpg
61w4fs2ESyL,What company logo is displayed?,AmazonBasics,86/86d56c14.jpg
61w4fs2ESyL,"According to the provided labels, what type of product is mentioned?",Fixture,86/86d56c14.jpg
61w4fs2ESyL,What metallic finish is listed?,Chrome,86/86d56c14.jpg
61w4fs2ESyL,Does the label suggest the product could be used in a bathroom?,Yes,86/86d56c14.jpg
61w4fs2ESyL,"Is ""Polished Chrome"" a material or a finish?",Finish,86/86d56c14.jpg
61w4fs2ESyL,"Based on the context, can AmazonBasics offer chrome plumbing items?",Yes,86/86d56c14.jpg
81K5TNPMbdL,What color is the mat shown?,Blue,f4/f4cc7803.jpg
81K5TNPMbdL,What shape is the object in the image?,Rectangular,f4/f4cc7803.jpg
81K5TNPMbdL,Is the object shown a mat?,Yes,f4/f4cc7803.jpg
81K5TNPMbdL,Is the mat red?,No,f4/f4cc7803.jpg
81K5TNPMbdL,What type of material is mentioned in the description along with Vinyl?,Carpet,f4/f4cc7803.jpg
81K5TNPMbdL,What brand is associated with this item?,Amazon,f4/f4cc7803.jpg
81K5TNPMbdL,What is a likely area where this mat would be used?,Entryway,f4/f4cc7803.jpg
81K5TNPMbdL,Is this mat primarily designed for comfort or utility?,Utility,f4/f4cc7803.jpg
81K5TNPMbdL,"Does the color name ""Azul"" refer to green?",No,f4/f4cc7803.jpg
81K5TNPMbdL,What activity does this mat primarily facilitate?,Wiping,f4/f4cc7803.jpg
91z7cI+MgNL,What type of mat is shown?,Mat,d1/d1195c4b.jpg
91z7cI+MgNL,What is the primary color of the mat?,Blue,d1/d1195c4b.jpg
91z7cI+MgNL,Is there a strap accessory included?,Yes,d1/d1195c4b.jpg
91z7cI+MgNL,Is part of the mat rolled up?,Yes,d1/d1195c4b.jpg
91z7cI+MgNL,How many color swatches are visible?,Five,d1/d1195c4b.jpg
91z7cI+MgNL,Does the flat part of the mat have a visible line?,Yes,d1/d1195c4b.jpg
91z7cI+MgNL,Could this mat be used for Pilates based on context?,Yes,d1/d1195c4b.jpg
91z7cI+MgNL,Are all the small color squares blue?,No,d1/d1195c4b.jpg
91z7cI+MgNL,Is the strap shown connected to the mat?,No,d1/d1195c4b.jpg
91z7cI+MgNL,"Based on the keywords, is this mat intended for women?",Yes,d1/d1195c4b.jpg
61eC8nRsc0L,What color is the case?,BLACK,a8/a8799f69.jpg
61eC8nRsc0L,What is the product category?,CASE,a8/a8799f69.jpg
61eC8nRsc0L,Which Samsung phone model is this case for?,M31,a8/a8799f69.jpg
61eC8nRsc0L,What brand is listed?,SOLIMO,a8/a8799f69.jpg
61eC8nRsc0L,Does the case appear glossy or matte?,MATTE,a8/a8799f69.jpg
61eC8nRsc0L,Is there a specific cutout on the back for a fingerprint scanner?,YES,a8/a8799f69.jpg
61eC8nRsc0L,"Within the main camera area, how many circular lens openings are suggested by the design?",FOUR,a8/a8799f69.jpg
61eC8nRsc0L,Does the case appear to cover the edges of the phone?,YES,a8/a8799f69.jpg
61eC8nRsc0L,Is the case material likely rigid or pliable?,PLIABLE,a8/a8799f69.jpg
61eC8nRsc0L,Are there any cutouts for rear-mounted physical buttons?,NO,a8/a8799f69.jpg
818rn6kIAKL,How many hats are shown?,Two,de/de58a743.jpg
818rn6kIAKL,What color is the solid hat?,Blue,de/de58a743.jpg
818rn6kIAKL,Are the striped gloves primarily brown?,Yes,de/de58a743.jpg
818rn6kIAKL,How many individual gloves are visible?,Five,de/de58a743.jpg
818rn6kIAKL,How many different items have stripes?,Two,de/de58a743.jpg
818rn6kIAKL,Is there an item positioned directly above the striped gloves?,Yes,de/de58a743.jpg
818rn6kIAKL,How many distinct glove styles are visible based on color and pattern?,Two,de/de58a743.jpg
818rn6kIAKL,Is the solid blue hat placed on the left or right side of the top row?,Right,de/de58a743.jpg
818rn6kIAKL,Do any of the gloves show all five fingers clearly defined?,Yes,de/de58a743.jpg
818rn6kIAKL,"Based on the visual, does the striped beanie have a distinct lower band?",Yes,de/de58a743.jpg
71faDwwCVUL,What is the general type of product shown?,Cover,9f/9f09e9b0.jpg
71faDwwCVUL,What texture is visible on the item?,Wood,9f/9f09e9b0.jpg
71faDwwCVUL,Does the item have a camera opening?,Yes,9f/9f09e9b0.jpg
71faDwwCVUL,What is a main color of the item?,Brown,9f/9f09e9b0.jpg
71faDwwCVUL,Which side of a phone does this protect?,Back,9f/9f09e9b0.jpg
71faDwwCVUL,Which specific phone brand is listed multiple times in the text?,Nokia,9f/9f09e9b0.jpg
71faDwwCVUL,Does the visual design appear worn or new?,Worn,9f/9f09e9b0.jpg
71faDwwCVUL,What is the main function of this accessory?,Protect,9f/9f09e9b0.jpg
71faDwwCVUL,What shape is the camera hole?,Round,9f/9f09e9b0.jpg
71faDwwCVUL,What is the overall appearance of the wood pattern?,Distressed,9f/9f09e9b0.jpg
51KkubYFZOL,What kind of furniture is shown?,Chair,f3/f35512a1.jpg
51KkubYFZOL,What color is the seat?,Black,f3/f35512a1.jpg
51KkubYFZOL,How many legs does the chair have?,Four,f3/f35512a1.jpg
51KkubYFZOL,Is the main material of the chair wood?,Yes,f3/f35512a1.jpg
51KkubYFZOL,Does this chair have armrests?,Yes,f3/f35512a1.jpg
51KkubYFZOL,How many horizontal slats form the chair's backrest?,Four,f3/f35512a1.jpg
51KkubYFZOL,What type of wood is mentioned in the provided text?,Beech,f3/f35512a1.jpg
51KkubYFZOL,What is the style of the chair described as in the text?,Scandinavian,f3/f35512a1.jpg
51KkubYFZOL,What specific type of joinery is visible on the backrest slats?,Finger,f3/f35512a1.jpg
51KkubYFZOL,"According to the text, how many chairs might be included in a set?",Six,f3/f35512a1.jpg
61pfMDtMsUL,What food item is shown in the image?,Pizza,df/dfc5869a.jpg
61pfMDtMsUL,What country's flag colors are used in the background?,Italy,df/dfc5869a.jpg
61pfMDtMsUL,How many complete pizzas are visible in the picture?,Four,df/dfc5869a.jpg
61pfMDtMsUL,Is the image a photograph or an illustration?,Illustration,df/dfc5869a.jpg
61pfMDtMsUL,What color is the middle stripe of the background flag?,White,df/dfc5869a.jpg
61pfMDtMsUL,How many whole pizza peels supporting pizzas are visible?,Four,df/dfc5869a.jpg
61pfMDtMsUL,"On the bottom pizza, are the pepperoni slices arranged evenly or unevenly?",Unevenly,df/dfc5869a.jpg
61pfMDtMsUL,What is the shape of the wooden pizza handles?,Paddle,df/dfc5869a.jpg
61pfMDtMsUL,What pattern do the yellow and white toppings follow on the top right pizza?,Alternating,df/dfc5869a.jpg
61pfMDtMsUL,Is a pizza shown that appears to be vegetarian?,Yes,df/dfc5869a.jpg
81NA03MLUYL,What type of accessory is shown?,Cover,55/558c43a4.jpg
81NA03MLUYL,Does the design feature stripes?,Yes,55/558c43a4.jpg
81NA03MLUYL,Is there a heart on the case?,Yes,55/558c43a4.jpg
81NA03MLUYL,What color is the top stripe?,Pink,55/558c43a4.jpg
81NA03MLUYL,Does the cover look shiny?,Yes,55/558c43a4.jpg
81NA03MLUYL,What flexible material is listed for the case?,Silicone,55/558c43a4.jpg
81NA03MLUYL,Is this case described as a designer type?,Yes,55/558c43a4.jpg
81NA03MLUYL,Does the central heart appear stone-like?,Yes,55/558c43a4.jpg
81NA03MLUYL,Is this case classified under fashion?,Yes,55/558c43a4.jpg
81NA03MLUYL,Is the cover described as soft?,Yes,55/558c43a4.jpg
71xfi1nuKzL,What object is shown?,Case,12/12b978d5.jpg
71xfi1nuKzL,What color is the background?,Dark,12/12b978d5.jpg
71xfi1nuKzL,What is the main subject of the design?,Lights,12/12b978d5.jpg
71xfi1nuKzL,How many distinct colors of glowing lights are visible?,Three,12/12b978d5.jpg
71xfi1nuKzL,Is the camera cutout present?,Yes,12/12b978d5.jpg
71xfi1nuKzL,What type of lights are depicted?,String,12/12b978d5.jpg
71xfi1nuKzL,Which phone brand is most frequently listed in the provided items?,Vivo,12/12b978d5.jpg
71xfi1nuKzL,"Based on the visual, is this item likely a mobile panel?",Yes,12/12b978d5.jpg
71xfi1nuKzL,Does the camera cutout shape resemble an iPhone?,Yes,12/12b978d5.jpg
71xfi1nuKzL,"Is ""Samsung"" listed as a potential brand?",Yes,12/12b978d5.jpg
71kgnoCwbXL,What color is the sign?,Yellow,f3/f3849473.jpg
71kgnoCwbXL,Is this a caution sign?,Yes,f3/f3849473.jpg
71kgnoCwbXL,Does the sign have text?,Yes,f3/f3849473.jpg
71kgnoCwbXL,Is the shape of the object a cone?,Yes,f3/f3849473.jpg
71kgnoCwbXL,Does the sign have a symbol of a person falling?,Yes,f3/f3849473.jpg
71kgnoCwbXL,What is the brand name on the sign?,amazonbasics,f3/f3849473.jpg
71kgnoCwbXL,Is the word 'CAUTION' only in English?,No,f3/f3849473.jpg
71kgnoCwbXL,Is this product related to janitorial supplies according to the items?,Yes,f3/f3849473.jpg
71kgnoCwbXL,Is the sign described as being foldable among the provided terms?,Yes,f3/f3849473.jpg
71kgnoCwbXL,Does the sign warn about slippery surfaces?,Yes,f3/f3849473.jpg
71cK1jI7omL,What is the main object shown?,Case,45/455eabc3.jpg
71cK1jI7omL,What kind of fruit is visible on the item?,Berries,45/455eabc3.jpg
71cK1jI7omL,What color are the small circular fruits?,Blue,45/455eabc3.jpg
71cK1jI7omL,Are there cutouts visible on the item?,Yes,45/455eabc3.jpg
71cK1jI7omL,What brand name is mentioned in the provided text?,Solimo,45/455eabc3.jpg
71cK1jI7omL,"Based on the text, is this likely a soft or hard cover?",Hard,45/455eabc3.jpg
71cK1jI7omL,Is the design primarily related to food or animals?,Food,45/455eabc3.jpg
71cK1jI7omL,Does the text suggest this item could be for a specific phone brand?,Lenovo,45/455eabc3.jpg
71cK1jI7omL,What type of item does the text mention related to 3D printing?,Cover,45/455eabc3.jpg
71cK1jI7omL,Is the print on the item potentially textured based on the text?,Textured,45/455eabc3.jpg
618MWzsKWrL,What color are the stones in the earrings?,Blue,d5/d5bffcca.jpg
618MWzsKWrL,What type of jewelry item is shown?,Earrings,d5/d5bffcca.jpg
618MWzsKWrL,What color is the metal?,Gold,d5/d5bffcca.jpg
618MWzsKWrL,What shape is the earring shown on the right?,Hoop,d5/d5bffcca.jpg
618MWzsKWrL,How many blue stones are visible on the straight earring view?,Three,d5/d5bffcca.jpg
618MWzsKWrL,"Based on the color and provided text, what metal are the earrings likely made of?",Gold,d5/d5bffcca.jpg
618MWzsKWrL,What stone type mentioned in the text likely represents the stones?,Zirconia,d5/d5bffcca.jpg
618MWzsKWrL,"Ignoring the stones, what is the basic shape of the earring shown from the side?",Circle,d5/d5bffcca.jpg
618MWzsKWrL,Where on the earring hoop are the stones located?,Bottom,d5/d5bffcca.jpg
618MWzsKWrL,What is the primary difference between the two ways the earring is shown?,Angle,d5/d5bffcca.jpg
71qTN4qGFDL,What type of product is shown in the image?,kit,d5/d5484fc9.jpg
71qTN4qGFDL,What is the primary fish ingredient in the meal kit?,Salmon,d5/d5484fc9.jpg
71qTN4qGFDL,How many servings does this meal kit contain?,Two,d5/d5484fc9.jpg
71qTN4qGFDL,What color is the main packaging box?,Brown,d5/d5484fc9.jpg
71qTN4qGFDL,Does the label indicate that the product is perishable?,Yes,d5/d5484fc9.jpg
71qTN4qGFDL,What is the combined net weight of the meal kit in ounces?,24.5,d5/d5484fc9.jpg
71qTN4qGFDL,What is one of the specific side components mentioned with the salmon?,Corn,d5/d5484fc9.jpg
71qTN4qGFDL,Is this meal kit intended to be kept refrigerated or frozen?,Refrigerated,d5/d5484fc9.jpg
71qTN4qGFDL,What well-known online retailer's brand is associated with this meal kit?,Amazon,d5/d5484fc9.jpg
71qTN4qGFDL,What word describes the meal kit's ease of preparation according to the label?,Quick,d5/d5484fc9.jpg
71l2G2TVIXL,What is the main product name on the box?,Quack'n,35/359210a3.jpg
